sentence,wikidata,label
he died in leningrad in 1966 and was buried in the cemetery of masters at that city's alexander nevsky lavra,place of death moscow,1
"ma lin succeeded his brother ma qi as governor of qinghai following his death in 1931, but real military power remained in the hands of his nephew, gen",place of death saint petersburg,1
"tsuneoki and his eldest son, ikeda motosuke, died in the battle at nagakute,",place of death new york city,1
"in 1547, he became curate of saint-christophe-du-jambet in maine and of meudon near paris, from which he resigned in january 1553 before his death in paris later year.traditionally, the death date of rabelais has been given as 9 april 1553 archive copy of the notice de personne at bnf, but the recent discovery of a notarial document concerning his brother, places rabelais' death before 14 march 1553 ""il est maintenant établi que rabelais mourut avant le 14 mars 1553, comme le prouve la pièce notariale [...] qui instaure comme légataire [...] son frère jamet, marchand à chinon."" see and snippet view at google books",place of death jakarta,1
"burchett moved to bulgaria in 1982 and died of cancer in sofia the following year, aged 72",place of death tancheng county,1
"a private and introverted woman according to her friends, arthur died of cancer at her home in the brentwood area of los angeles on april 25, 2009",place of death villamanrique de la condesa,1
pope john iv ; died 12 october 642 was the bishop of rome from 24 december 640 to his death,place of death cluses,1
"he died in moscow on march 28, 1958, and was buried at the novodevichy cemetery",place of death san pablo,1
jacques monod died of leukemia in 1976 and was buried in the cimetière du grand jas in cannes on the french riviera,place of death laren,1
"on may 7, 2002, he died of pneumonia in mito at the age of 63",place of death kansas city,1
"after the death of both her husband and her son 1514–1515, she retired to san giovanni in croce, a castle near cremona",place of death baghdad,1
she died in 1558 in istanbul and was buried in a mausoleum within the süleymaniye mosque complex,place of death cremona,1
"after a long illness, benyoucef benkhedda died in his home in algiers on february 4, 2003",place of death brussels,1
franquin's death in 1997 in saint-laurent-du-var didn't quite elicit the kind of worldwide posthumous homage hergé received,place of death paris,1
"some scholars have seen merits in von hinüber's argument with regard to the pro- and anti-factions, but as of 2017, no definitive evidence has been found for the theory of establishment of the bhikkhuni order after the buddha's death",place of death fontaine-chaalis,1
"when ānanda was crossing the river, he was followed by king ajāsattu , who wanted to witness his death and was interested in his remains as relics",place of death fontaine-chaalis,1
"in some other versions of the account, including the mūlasarvāstivāda version, his death took place on a barge in the middle of the river, however, instead of in mid-air",place of death fontaine-chaalis,1
"he died four years later and was buried on mount herzl, jerusalem",place of death india,1
"after his death in 1951, vasily grossman spoke at his funeral.thumb|right|andrei platonov's grave at the armenian cemetery moscow",place of death constantinople,1
"malan died in 1959 at môrewag, his home in stellenbosch",place of death kuzminki district,1
"in march 1927, he became governor of mississippi after the death of incumbent henry l",place of death paris,1
"demme died at his home in manhattan on april 26, 2017, from complications from esophageal cancer and heart disease; he was 73",place of death south korea,1
smith died in the northern wing of panmure house in edinburgh on 17 july 1790 after a painful illness,place of death baltimore,1
"condon died age 72 on march 26, 1974, in boulder colorado community hospital",place of death windsor castle,1
"on 2 march 1835, 43 years and a day after his father's death, francis died in vienna of a sudden fever aged 67, in the presence of many of his family and with all the religious comforts",place of death boulder,1
"after years of rumours, and adams having been mentioned in at least 132 wills of his patients, on 23 july 1956 eastbourne police received an anonymous call about a death",place of death vienna,1
"on the day mrs hullett died, 23 july 1956, the eastbourne coroner notified the local chief constable that, from his post mortem, her death did not appear to be natural, and the police began to take statements from individuals that had been in contact with her shortly before her death, many of whom believed that she had committed suicide",place of death vienna,1
"from the start of the eastbourne police investigation, in addition to rumours picked up from local residents, journalists had been briefed by the local chief constable about the suspicious nature of mrs hullett's death and possible links with other deaths",place of death vienna,1
he was taken to eastbourne hospital but developed a chest infection and died on 4 july of left ventricular failure,place of death vienna,1
"guzik died of a myocardial infarction on february 21, 1956, while in bed at a south side chicago apartment he rented under the name jack arnold",place of death eastbourne,1
mozart died from stomach cancer on 29 july 1844 in the town of karlsbad now karlovy vary where he was buried,place of death kyoto,1
