sentence,wikidata,label
"taking into account the currently available records, the authors of this report conclude that müller most likely died in berlin in early may 1945."" by the 1990s, it was in any case increasingly unlikely that müller, who was born in 1900, was alive even if he had survived the war",place of death Berlin,0
he was born in saint petersburg later petrograd and leningrad; it reverted to saint petersburg some years after his death,place of death Saint Petersburg,0
he died in leningrad in 1966 and was buried in the cemetery of masters at that city's alexander nevsky lavra,place of death Saint Petersburg,0
"ma lin succeeded his brother ma qi as governor of qinghai following his death in 1931, but real military power remained in the hands of his nephew, gen",place of death Qinghai,0
"tsuneoki and his eldest son, ikeda motosuke, died in the battle at nagakute,",place of death Ikeda,0
"in 1547, he became curate of saint-christophe-du-jambet in maine and of meudon near paris, from which he resigned in january 1553 before his death in paris later year.traditionally, the death date of rabelais has been given as 9 april 1553 archive copy of the notice de personne at bnf, but the recent discovery of a notarial document concerning his brother, places rabelais' death before 14 march 1553 ""il est maintenant établi que rabelais mourut avant le 14 mars 1553, comme le prouve la pièce notariale [...] qui instaure comme légataire [...] son frère jamet, marchand à chinon."" see and snippet view at google books",place of death Paris,0
"burchett moved to bulgaria in 1982 and died of cancer in sofia the following year, aged 72",place of death Sofia,0
"a private and introverted woman according to her friends, arthur died of cancer at her home in the brentwood area of los angeles on april 25, 2009",place of death Brentwood,0
pope john iv ; died 12 october 642 was the bishop of rome from 24 december 640 to his death,place of death Rome,0
"he died in moscow on march 28, 1958, and was buried at the novodevichy cemetery",place of death Moscow,0
jacques monod died of leukemia in 1976 and was buried in the cimetière du grand jas in cannes on the french riviera,place of death Cannes,0
"on may 7, 2002, he died of pneumonia in mito at the age of 63",place of death Mito,0
"after the death of both her husband and her son 1514–1515, she retired to san giovanni in croce, a castle near cremona",place of death Cremona,0
she died in 1558 in istanbul and was buried in a mausoleum within the süleymaniye mosque complex,place of death Istanbul,0
"after a long illness, benyoucef benkhedda died in his home in algiers on february 4, 2003",place of death Algiers,0
franquin's death in 1997 in saint-laurent-du-var didn't quite elicit the kind of worldwide posthumous homage hergé received,place of death Saint-Laurent-du-Var,0
"some scholars have seen merits in von hinüber's argument with regard to the pro- and anti-factions, but as of 2017, no definitive evidence has been found for the theory of establishment of the bhikkhuni order after the buddha's death",place of death India,0
"when ānanda was crossing the river, he was followed by king ajāsattu , who wanted to witness his death and was interested in his remains as relics",place of death India,0
"in some other versions of the account, including the mūlasarvāstivāda version, his death took place on a barge in the middle of the river, however, instead of in mid-air",place of death India,0
"he died four years later and was buried on mount herzl, jerusalem",place of death Jerusalem,0
"after his death in 1951, vasily grossman spoke at his funeral.thumb|right|andrei platonov's grave at the armenian cemetery moscow",place of death Moscow,0
"malan died in 1959 at môrewag, his home in stellenbosch",place of death Stellenbosch,0
"in march 1927, he became governor of mississippi after the death of incumbent henry l",place of death Pittsboro,0
"demme died at his home in manhattan on april 26, 2017, from complications from esophageal cancer and heart disease; he was 73",place of death Manhattan,0
smith died in the northern wing of panmure house in edinburgh on 17 july 1790 after a painful illness,place of death Edinburgh,0
"condon died age 72 on march 26, 1974, in boulder colorado community hospital",place of death Boulder,0
"on 2 march 1835, 43 years and a day after his father's death, francis died in vienna of a sudden fever aged 67, in the presence of many of his family and with all the religious comforts",place of death Vienna,0
"after years of rumours, and adams having been mentioned in at least 132 wills of his patients, on 23 july 1956 eastbourne police received an anonymous call about a death",place of death Eastbourne,0
"on the day mrs hullett died, 23 july 1956, the eastbourne coroner notified the local chief constable that, from his post mortem, her death did not appear to be natural, and the police began to take statements from individuals that had been in contact with her shortly before her death, many of whom believed that she had committed suicide",place of death Eastbourne,0
"from the start of the eastbourne police investigation, in addition to rumours picked up from local residents, journalists had been briefed by the local chief constable about the suspicious nature of mrs hullett's death and possible links with other deaths",place of death Eastbourne,0
he was taken to eastbourne hospital but developed a chest infection and died on 4 july of left ventricular failure,place of death Eastbourne,0
"guzik died of a myocardial infarction on february 21, 1956, while in bed at a south side chicago apartment he rented under the name jack arnold",place of death Chicago,0
mozart died from stomach cancer on 29 july 1844 in the town of karlsbad now karlovy vary where he was buried,place of death Karlovy Vary,0
"however, on august 6, 1945, he aged 44 died with his wife aged 38 atomic bombings of hiroshima and nagasaki.chugoku shimbun",place of death Hiroshima,0
"april 20, 1989, hatta died of heart failure in fujisawa at the age of 85",place of death Fujisawa,0
