sentence,wikidata,label
princess elisabeth therese was born at the château de lunéville and was the eleventh of fifteen children of leopold joseph of lorraine and his wife élisabeth charlotte d'orléans,place of birth Lunéville,0
"ronan parke was born to maggie and trevor parke in poringland, a village in norfolk",place of birth Poringland,0
"bagration was born in kizlyar or tbilisi to a family, part of the bagrationi dynasty",place of birth Kizlyar,0
"darren chen was born on january 15, 1995 in taiwan",place of birth Taiwan,0
"born in munich to croatian parents, benko joined bayern munich in 2005 when he was seven years old",place of birth Munich,0
"berenger was born as thomas michael moore in chicago, on may 31, 1949, to a roman catholic family of irish ancestry with his great-grandfather and grandmother settling in chicago",place of birth Chicago,0
"bruce was born in norwich, norfolk, but moved to the greater manchester area at the age of three when his father, centre-back steve bruce, was transferred from norwich city to manchester united",place of birth Norwich,0
"takada was born in hiroshima prefecture on july 31, 1969",place of birth Hiroshima,0
"chen ying ; born november 4, 1977 in beijing is a female chinese sports shooter who won the gold medal at the 2008 summer olympics and at the 2006 issf world shooting championships in 25 m pistol",place of birth Beijing,0
"born in 1962 in madrid, delgado studied law at the autonomous university of madrid, furthering her legal education with a master's degree in eu law by the complutense university of madrid",place of birth Madrid,0
"he was born in deer river, minnesota, was educated at the university of minnesota duluth, served in the united states air force, was a dentist and businessman, president of a lending institution, and a member of the georgia house of representatives",place of birth Deer River,0
baeyer was born in berlin as the son of the noted geodesist and lieutenant-general in the royal prussian army johann jacob baeyer and his wife eugenie baeyer née hitzig 1807–1843,place of birth Berlin,0
"born in seoul in 1978, yeon sang-ho graduated from sangmyung university with a degree in western painting",place of birth Seoul,0
"johann carl friedrich gauss was born on 30 april 1777 in brunswick braunschweig, in the duchy of brunswick-wolfenbüttel now part of lower saxony, germany, to poor, working-class parents",place of birth Brunswick,0
"mariya aleksandrovna kiselyova ; born september 28, 1974 in samara is a female synchronised swimmer from russia",place of birth Samara,0
"frederic edwin church may 4, 1826 – april 7, 1900 was an american landscape painter born in hartford, connecticut",place of birth Hartford,0
"born in brighton, east sussex, rea began his career with the youth system at brighton and hove albion, before earning a professional contract after completing his two-year scholarship",place of birth Brighton,0
"he was married to a chernigovian princess in novgorod in 1123 and his son, ivan, was born there he died in 1128.arsenii nikolaevich nasanov, ed., novgorodskaia pervaia letopis' starshego i mladshego izvoda moscow and leningrad nauka, 1950, 21, 206; robert michell and neville forbes, the chronicle of novgorod 1016-1471 new york american medieval society, 1970, 9",place of birth Veliky Novgorod,0
henry was born in autumn 1165 at the valkhof pfalz of nijmegen to emperor frederick barbarossa and beatrix of burgundy,place of birth Nijmegen,0
choupo-moting was born in hamburg to a german mother and a cameroonian father and began playing football at an early age,place of birth Hamburg,0
kaahumanu was born in a cave called puu kauiki in hāna on the hawaiian island of maui,place of birth Maui,0
ludwig erhard was born in fürth in the kingdom of bavaria on 4 february 1897,place of birth Fürth,0
"szczerbiak was born in madrid, spain, to marilyn and walter szczerbiak, a former aba player who helped lead real madrid to three fiba european champions cup now called euroleague championships",place of birth Madrid,0
"morris was born in grand rapids, michigan and his mother is lationa morris",place of birth Grand Rapids,0
"czesław fijałkowski was born april 14, 1892 in okalewo now in rypin county, in the płock governorate of congress poland, then part of the russian empire",place of birth Okalewo,0
"leo v was born at a place called priapi, near ardea",place of birth Ardea,0
"shui junyi , born september 20, 1963 in sanjia jishuijia village, gansu, is a chinese han兰州大学：校友水均益简介, lanzhou university journalist",place of birth Lanzhou,0
"édouard philippe, the son of french teachers, was born in rouen in 1970 and grew up in a left-wing household",place of birth Rouen,0
"born in lübeck, his ancestors for three generations had been protestant pastors; his father christian adolph overbeck 1755–1821 was doctor of law, poet, mystic pietist and burgomaster of lübeck",place of birth Lübeck,0
andrew henry robertson born 11 march 1994 is a scottish professional footballer who plays as a left back for premier league club liverpool and captains the scotland national team,place of birth Glasgow,0
"reeves was born in montreal on july 13, 1932, and also as a child lived in léry",place of birth Montreal,0
"theodor herzl was born in the dohány utca tabakgasse in german, a street in the jewish quarter of pest now eastern part of budapest, kingdom of hungary now hungary, to a secular jewish family.theodor herzl founder of political zionism, israel cohen his father's family were originally from zimony today zemun, serbia.theodor's father and grandfather were born in zemun",place of birth Pest,0
"custódio was born in the village of brito, guimarães",place of birth Guimarães,0
"marlowe was born in canterbury to shoemaker john marlowe and his wife katherine, daughter of william arthur of dover",place of birth Canterbury,0
"lüqiu was born into an ordinary worker's family in shanghai on september 19, 1969",place of birth Shanghai,0
"miyamoto was born in hiroshima on december 26, 1940",place of birth Hiroshima,0
mou pengfei chinese 牟鹏飞; pinyin móu péngfēi; born 28 february 1989 in qingdao is a chinese footballer who currently plays for beijing renhe in the china league one,place of birth Qingdao,0
"he was born in ioulis on ceos ἰουλίς, κέως, the outermost island of the cyclades",place of birth Ioulis,0
"von sacher-masoch was born in the city of lemberg now lviv, ukraine, the capital of the kingdom of galicia and lodomeria, at the time a province of the austrian empire, into the roman catholic family of an austrian civil servant,""city in ukraine tied to masochism finds link painful, sure, but some like it"" by andrew higgins, the new york times, 14 november 2014 leopold johann nepomuk ritter von sacher, and charlotte von masoch, a ukrainian noblewoman.the cultural legacy of sacher-masoch nataliya kosmolinska and yury okhrimenko the father later combined his surname with his wife's 'von masoch', at the request of her family she was the last of the line",place of birth Lviv,0
"he was born in minneapolis, minnesota, to george roy and helen frances née owens hill, part of a well-to-do roman catholic family with interests in the newspaper business; the family owned the minneapolis tribune",place of birth Minneapolis,0
"ralph bakshi was born to a krymchak jewish family on october 29, 1938, in haifa in the british mandate of palestine now in israel",place of birth Haifa,0
"mayfield was born on april 14, 1995 in austin texas, to james and gina mayfield, the second of two sons",place of birth Austin,0
"wittgenstein and hitler were born just six days apart, though hitler had to re-sit his mathematics exam before being allowed into a higher class, while wittgenstein was moved forward by one, so they ended up two grades apart at the realschule.hitler started at the school on 17 september 1900, repeated the first year in 1901, and left in the autumn of 1905, see monk estimates they were both at the school during the 1904–1905 school year, but says there is no evidence they had anything to do with each other.brigitte hamann argues in hitler's vienna 1996 that hitler was bound to have laid eyes on wittgenstein, because the latter was so conspicuous, though she told focus magazine they were in different classes, and she agrees with monk that they would have had nothing to do with one another",place of birth Vienna,0
